src_tags	tgt_tags	distinct_tags
['n', 'sem_event_food', 'pl']	['n', 'm', 'pl']	['sem_event_food', 'm']
['n', 'sem_event_food']	['n', 'm']	['sem_event_food', 'm']
['n', 'sem_food']	['n', 'nt']	['sem_food', 'nt']
['n', 'nomag']	['n']	['nomag']
['n', 'sem_act']	['n', 'nt']	['nt', 'sem_act']
['n', 'sem_clth', 'sg']	['n', 'nt', 'sg']	['sem_clth', 'nt']
['n', 'sem_clth', 'pl']	['n', 'nt', 'pl']	['sem_clth', 'nt']
['n', 'sem_clth', 'ess']	['n', 'nt', 'sg']	['sem_clth', 'ess', 'sg', 'nt']
['n', 'sem_state-sick']	['n', 'm']	['sem_state-sick', 'm']
['n', 'sem_food-med']	['n', 'm']	['m', 'sem_food-med']
['n', 'sem_group_hum']	['n', 'nt']	['sem_group_hum', 'nt']
['n', 'sem_hum_org', 'nomag']	['n', 'm']	['sem_hum_org', 'm', 'nomag']
['n', 'nomag', 'sem_hum_org']	['n', 'm']	['sem_hum_org', 'm', 'nomag']
['n', 'sem_food']	['n', 'm']	['m', 'sem_food']
['n', 'nomag', 'sem_ani']	['n', 'm']	['m', 'nomag', 'sem_ani']
['n', 'sem_ani', 'nomag']	['n', 'nt']	['nt', 'nomag', 'sem_ani']
['n', 'sem_money']	['n', 'nt']	['sem_money', 'nt']
['n', 'sem_prod-vis']	['n', 'm']	['m', 'sem_prod-vis']
['n', 'nomag', 'sem_hum']	['n', 'nt']	['sem_hum', 'nomag', 'nt']
['n', 'sem_dummytag', 'sg']	['n', 'm', 'sg']	['sem_dummytag', 'm']
['n', 'sem_dummytag', 'pl']	['n', 'm', 'pl']	['sem_dummytag', 'm']
['n', 'der_a', 'adj']	['adj']	['der_a', 'n']
['n', 'sem_plc', 'der_a', 'adj']	['adj']	['der_a', 'n', 'sem_plc']
['ex_n', 'der_a', 'adj']	['adj']	['der_a', 'ex_n']
['n', 'sem_plc', 'der_a', 'adj', 'sup', 'attr']	['adj']	['attr', 'sem_plc', 'sup', 'der_a', 'n']
['n', 'der_a', 'adj', 'sup', 'attr']	['adj']	['attr', 'n', 'sup', 'der_a']
['n', 'sem_lang']	['n', 'm']	['m', 'sem_lang']
['n', 'sem_drink']	['n', 'm']	['sem_drink', 'm']
['n', 'sem_prod-cogn_txt', 'pl']	['n', 'm', 'pl', 'CD']	['CD', 'm', 'sem_prod-cogn_txt']
['n', 'sem_prod-cogn_txt', 'sg']	['n', 'm', 'sg', 'CD']	['CD', 'm', 'sem_prod-cogn_txt']
['n', 'sem_prod-cogn_txt']	['n', 'm']	['m', 'sem_prod-cogn_txt']
['n', 'sem_prod-cogn']	['n', 'm']	['m', 'sem_prod-cogn']
['n', 'sem_ani-fish']	['n', 'm']	['sem_ani-fish', 'm']
['n', 'sem_domain']	['n', 'm']	['sem_domain', 'm']
['n', 'sem_semcon']	['n', 'nt']	['sem_semcon', 'nt']
['n', 'sem_feat-psych']	['n', 'nt']	['sem_feat-psych', 'nt']
['n', 'sem_event']	['n', 'm']	['sem_event', 'm']
['n', 'nomag', 'sem_ani']	['n', 'nt']	['nt', 'nomag', 'sem_ani']
['n', 'sem_domain']	['n', 'nt']	['sem_domain', 'nt']
['n', 'sem_plc', 'sg']	['n', 'f', 'sg']	['f', 'sem_plc']
['n', 'sem_plc']	['n', 'nt']	['sem_plc', 'nt']
['n', 'sem_plant']	['n', 'nt']	['sem_plant', 'nt']
['n', 'g3', 'sem_ani']	['n', 'nt']	['g3', 'sem_ani', 'nt']
['n', 'coll']	['det', 'qnt', 'un', 'pl']	['det', 'qnt', 'un', 'pl', 'n', 'coll']
['n', 'sem_time']	['n', 'm']	['m', 'sem_time']
['n', 'nomag']	['n', 'nt']	['nomag', 'nt']
['n', 'nomag', 'sem_ani_veh']	['n', 'm']	['sem_ani_veh', 'm', 'nomag']
['n', 'sem_ani_veh', 'nomag']	['n', 'm']	['sem_ani_veh', 'm', 'nomag']
['n', 'nomag', 'sem_hum']	['n']	['sem_hum', 'nomag']
['n', 'sem_prod-vis']	['n', 'nt']	['nt', 'sem_prod-vis']
['n', 'sem_plc']	['n']	['sem_plc']
['n', 'nomag', 'sem_hum_veh']	['n', 'nt']	['sem_hum_veh', 'nomag', 'nt']
['n', 'sem_hum_veh', 'nomag']	['n', 'nt']	['sem_hum_veh', 'nomag', 'nt']
['n', 'sem_obj', 'nomag']	['n', 'm']	['sem_obj', 'm', 'nomag']
['n', 'sem_ani', 'nomag']	['n', 'm']	['m', 'nomag', 'sem_ani']
['n', 'g3', 'sem_hum']	['n', 'm']	['sem_hum', 'g3', 'm']
['n', 'sem_substnc']	['n', 'm']	['sem_substnc', 'm']
['n', 'sem_ctain']	['n', 'm']	['sem_ctain', 'm']
['n', 'sem_obj-clo']	['n', 'nt']	['sem_obj-clo', 'nt']
['n', 'sem_obj']	['n', 'm']	['m', 'sem_obj']
['n', 'sem_dummytag']	['n', 'f']	['f', 'sem_dummytag']
['n', 'sem_time']	['n', 'f']	['f', 'sem_time']
['n', 'sem_measr_time']	['n', 'nt']	['sem_measr_time', 'nt']
['n', 'sem_plc-water']	['n']	['sem_plc-water']
['n', 'sem_time']	['n']	['sem_time']
['n', 'sem_act', 'pl']	['n', 'sg', 'm']	['sg', 'm', 'sem_act', 'pl']
['n', 'sem_amount', 'ess']	['adv']	['ess', 'n', 'sem_amount', 'adv']
['n', 'sem_obj']	['n', 'nt']	['sem_obj', 'nt']
['n', 'nomag', 'sem_hum_tool-it']	['n', 'm']	['sem_hum_tool-it', 'm', 'nomag']
['n', 'sem_hum_tool-it']	['n', 'm']	['sem_hum_tool-it', 'm']
['n', 'sem_ani-fish']	['n']	['sem_ani-fish']
['n', 'sem_prod-audio']	['n', 'm']	['sem_prod-audio', 'm']
['n', 'sem_lang', 'sg', 'gen']	['adj']	['adj', 'gen', 'sem_lang', 'sg', 'n']
['n', 'sem_txt', 'nomag']	['n', 'm']	['m', 'sem_txt', 'nomag']
['n', 'sem_mat_plant']	['n', 'm']	['sem_mat_plant', 'm']
['n', 'sem_org', 'nomag']	['n', 'm']	['m', 'nomag', 'sem_org']
['n', 'sem_state']	['n', 'm']	['m', 'sem_state']
['n', 'g3']	[]	['g3', 'n']
['n', 'g3', 'sg']	['n', 'nt', 'sg']	['g3', 'nt']
['n', 'sem_rule']	['n', 'nt']	['sem_rule', 'nt']
['n', 'sem_event']	['n', 'nt']	['sem_event', 'nt']
['n', 'sem_dummytag']	['adj']	['adj', 'n', 'sem_dummytag']
['n', 'sem_rule']	['n']	['sem_rule']
['n', 'sem_substnc']	['n']	['sem_substnc']
['n', 'sem_obj-el']	['n']	['sem_obj-el']
['n', 'cmp_sgnom']	['n', 'guio']	['cmp_sgnom', 'guio']
['n', 'sem_org']	['n', 'm']	['m', 'sem_org']
['n', 'sem_cat']	['n', 'm']	['sem_cat', 'm']
['n', 'sem_prod-ling', 'pl']	['n', 'pl', 'm']	['sem_prod-ling', 'm']
['n', 'sem_prod-ling']	['n', 'm']	['sem_prod-ling', 'm']
['n', 'sem_body']	['n', 'nt']	['sem_body', 'nt']
['n', 'sem_pos']	['n', 'nt']	['sem_pos', 'nt']
['n', 'sem_feat']	['adj']	['adj', 'sem_feat', 'n']
['n', 'sem_edu_mat']	['n', 'nt']	['sem_edu_mat', 'nt']
['n', 'nomag', 'sem_ani_hum']	['n', 'm']	['sem_ani_hum', 'm', 'nomag']
['n', 'g3', 'top']	['n', 'nt']	['top', 'g3', 'nt']
['n', 'sem_hum']	['n', 'nt']	['sem_hum', 'nt']
['n', 'sem_feat']	['n', 'nt']	['sem_feat', 'nt']
['n', 'sem_hum_lang_plc']	['adj']	['adj', 'n', 'sem_hum_lang_plc']
['n', 'sem_body']	['n', 'm']	['sem_body', 'm']
['n', 'g3', 'prop', 'sem_obj']	['np']	['prop', 'sem_obj', 'g3', 'n', 'np']
['np', 'sem_obj']	['np']	['sem_obj']
['np', 'sem_org']	['np']	['sem_org']
['np', 'm']	['np']	['m']
['np', 'f']	['np']	['f']
['np', 'sem_ani']	['np']	['sem_ani']
['np', 'f']	['np', 'm']	['f', 'm']
['np', 'sem_obj']	['np', 'nt']	['sem_obj', 'nt']
['np', 'm']	['np', 'f']	['f', 'm']
['np', 'sem_hum']	['np']	['sem_hum']
['np', 'sem_obj']	['np', 'm']	['m', 'sem_obj']
['np', 'attr']	['np']	['attr']
['np', 'sem_obj']	['np', 'org', 'nt']	['nt', 'sem_obj', 'org']
['np', 'pl']	['np']	['pl']
['np', 'f']	['np', 'nt']	['f', 'nt']
['np', 'top', 'pl']	['np', 'sg']	['top', 'sg', 'pl']
['n', 'sem_perc-emo', 'sg', 'loc']	['adj', 'sint']	['adj', 'sem_perc-emo', 'sint', 'sg', 'n', 'loc']
['prn', 'ind']	['adj', 'comp']	['prn', 'adj', 'ind', 'comp']
['adj', 'sg', 'nom']	['adj', 'pst', 'GD', 'sg']	['pst', 'nom', 'GD']
['adj', 'pl', 'nom']	['adj', 'pst', 'GD', 'pl']	['pst', 'nom', 'GD']
['vblex', 'iv']	['adj', 'pers-pro']	['adj', 'vblex', 'iv', 'pers-pro']
['vblex', 'iv']	['adj', 'sint', 'agreem-pro']	['adj', 'sint', 'vblex', 'agreem-pro', 'iv']
['vblex', 'iv']	['vblex', 'pers-pro']	['iv', 'pers-pro']
['vblex', 'iv']	['adj', 'sint', 'pers-pro']	['adj', 'sint', 'vblex', 'pers-pro', 'iv']
['vblex', 'tv']	['vblex', 'pers-pro']	['tv', 'pers-pro']
['adj', 'attr']	['adj', 'pprs']	['attr', 'pprs']
['adj', 'sem_hum']	['adj', 'sint']	['sem_hum', 'sint']
['cmp', 'adj']	['adj']	['cmp']
['adj', 'sg', 'gen']	['n']	['adj', 'sg', 'n', 'gen']
['n', 'der_sasj', 'adj']	['adj']	['der_sasj', 'n']
['n', 'nomag']	['adj']	['adj', 'n', 'nomag']
['adj', 'attr']	['adv']	['adj', 'attr', 'adv']
['n', 'sem_dummytag']	['adj', 'sint']	['adj', 'n', 'sem_dummytag', 'sint']
['adj', 'abbr']	['adj']	['abbr']
['adv', 'abbr']	['adv']	['abbr']
['adv', 'foc_neg-ge']	['prn', 'ind', 'nt', 'sg', 'nom']	['foc_neg-ge', 'ind', 'nt', 'prn', 'sg', 'nom', 'adv']
['pcle', 'qst']	['adv', 'sadv']	['qst', 'pcle', 'sadv', 'adv']
['vblex', 'iv', 'neg']	['cnjcoo']	['cnjcoo', 'vblex', 'iv', 'neg']
['vblex', 'iv']	['adv']	['vblex', 'iv', 'adv']
['vblex', 'abbr', 'gram_tabbr', 'tv']	['vblex', 'pers-pro']	['abbr', 'tv', 'pers-pro', 'gram_tabbr']
['vblex', 'abbr', 'tv']	['vblex', 'pers-pro']	['abbr', 'tv', 'pers-pro']
['vblex', 'iv']	['vblex', 'agreem-pro']	['agreem-pro', 'iv']
['vblex', 'iv']	['adj', 'agreem-pro']	['adj', 'agreem-pro', 'vblex', 'iv']
['vblex', 'tv']	['vblex', 'incongr-pro']	['incongr-pro', 'tv']
['vblex', 'tv']	['vblex', 'agreem-pro']	['agreem-pro', 'tv']
['vblex', 'tv', 'der_passs', 'vblex', 'iv', 'prfprc']	['adj']	['adj', 'vblex', 'der_passs', 'prfprc', 'tv', 'iv']
['vblex', 'iv']	['vblex', 'incongr-pro']	['incongr-pro', 'iv']
['vblex', 'iv']	['adj', 'incongr-pro']	['adj', 'vblex', 'incongr-pro', 'iv']
['vblex', 'iv']	['adj', 'sint', 'comp', 'incongr-pro']	['adj', 'sint', 'vblex', 'comp', 'incongr-pro', 'iv']
['vblex', 'iv']	['adj', 'sint', 'comp', 'agreem-pro']	['adj', 'sint', 'vblex', 'comp', 'agreem-pro', 'iv']
['vblex', 'tv']	['adj', 'sint', 'agreem-pro']	['adj', 'sint', 'vblex', 'agreem-pro', 'tv']
['vblex', 'iv']	['adj', 'sint', 'comp', 'pers-pro']	['adj', 'sint', 'vblex', 'comp', 'pers-pro', 'iv']
['vblex', 'iv']	['agreem-pro']	['agreem-pro', 'vblex', 'iv']
['vblex', 'iv']	['adv', 'pers-pro']	['pers-pro', 'vblex', 'iv', 'adv']
['vblex', 'iv']	['adj', 'sint', 'comp']	['adj', 'sint', 'vblex', 'comp', 'iv']
['vblex', 'iv', 'prfprc']	['adj', 'sint', 'sup', 'un', 'sp', 'def']	['adj', 'sp', 'sint', 'sup', 'def', 'prfprc', 'iv', 'vblex', 'un']
['vblex', 'iv']	['adj', 'pprs', 'pers-pro']	['adj', 'pprs', 'vblex', 'pers-pro', 'iv']
['vblex', 'tv', 'der_st', 'vblex']	['vblex', 'pers-pro']	['tv', 'pers-pro', 'der_st']
['vblex', 'iv', 'prfprc']	['vblex', 'pers-pro', 'pp']	['prfprc', 'pp', 'iv', 'pers-pro']
['vblex', 'iv']	['vblex']	['iv']
['vblex', 'tv', 'der_h', 'vblex']	['vblex', 'agreem-pro']	['tv', 'agreem-pro', 'der_h']
['n', 'sem_org']	['n', 'nt']	['nt', 'sem_org']
['n', 'abbr']	['n']	['abbr']
['vblex', 'iv', 'prfprc']	['adj', 'sint', 'sup']	['adj', 'sint', 'vblex', 'sup', 'prfprc', 'iv']
['vblex', 'iv']	['adv', 'agreem-pro']	['agreem-pro', 'vblex', 'iv', 'adv']
['vblex', 'tv', 'der_passl', 'vblex', 'iv']	['vblex', 'agreem-pro']	['agreem-pro', 'iv', 'tv', 'der_passl']
['v', 'iv']	['v', 'tv', 'pass']	['pass', 'tv', 'iv']
['adj', 'advl']	['adv']	['adj', 'advl', 'adv']
['adv', 'attr']	['num', 'ord']	['num', 'attr', 'ord', 'adv']
['adv', 'subst']	['adj', 'subst']	['adj', 'adv']
['adj', 'subst']	['num', 'ord']	['adj', 'num', 'ord', 'subst']
['v', 'iv']	['v', 'iv', 'coop']	['coop']
['adj', 'subst']	['n', 'loc', 'subst']	['adj', 'loc', 'n']
['v', 'tv', 'ger']	['n']	['v', 'n', 'tv', 'ger']
['v', 'TD']	['v', 'iv']	['TD', 'iv']
['adj', 'advl']	['v', 'iv', 'prc_perf']	['adj', 'v', 'advl', 'prc_perf', 'iv']
['prn', 'pers', 'p2', 'sg', 'frm']	['prn', 'pers', 'p2', 'sp', 'frm']	['sg', 'sp']
['prn', 'pers', 'p2', 'pl', 'frm']	['prn', 'pers', 'p2', 'sp', 'frm']	['sp', 'pl']
['n', 'px']	['adj', 'subst']	['adj', 'n', 'subst', 'px']
['det', 'qnt']	['num', 'itg']	['det', 'qnt', 'num', 'itg']
['prn', 'itg']	['num', 'itg', 'subst']	['prn', 'num', 'subst']
['v', 'iv', 'ger']	['n']	['v', 'n', 'iv', 'ger']
['np', 'ant', 'm']	['ant', 'm']	['np']
['prn', 'ind', 'pl', 'sg']	['prn', 'ind', 'pl']	['sg']
['n', 'm', 'nn']	['n', 'm', 'aa']	['aa', 'nn']
['n', 'f', 'nn']	['n', 'm', 'aa']	['m', 'f', 'aa', 'nn']
['n', 'mfn', 'nn']	['n', 'm', 'nn']	['mfn', 'm']
['n', 'nt', 'aa']	['n', 'm', 'aa']	['m', 'nt']
['n', 'f', 'nn', 'sg']	['n', 'nt', 'nn', 'pl']	['sg', 'f', 'pl', 'nt']
['n', 'mfn', 'nn']	['n', 'nt', 'nn']	['mfn', 'nt']
['n', 'f', 'aa']	['n', 'nt', 'nn']	['f', 'aa', 'nn', 'nt']
['n', 'm', 'nn', 'sg']	['n', 'f', 'nn', 'sg']	['f', 'm']
['n', 'm', 'aa']	['n', 'f', 'nn']	['nn', 'f', 'aa', 'm']
['n', 'm', 'aa', 'pl']	['n', 'm', 'aa', 'sg']	['sg', 'pl']
['n', 'nt', 'nn']	['n', 'm', 'aa']	['m', 'aa', 'nn', 'nt']
['n', 'nt', 'aa']	['n', 'm', 'nn']	['nn', 'aa', 'm', 'nt']
['n', 'm', 'nn']	['n', 'f', 'nn', 'sg']	['sg', 'f', 'm']
['n', 'nt', 'nn']	['n', 'nt', 'aa']	['aa', 'nn']
['n', 'f', 'nn', 'sg']	['n', 'm', 'aa', 'sg']	['m', 'f', 'aa', 'nn']
['n', 'f', 'nn', 'pl']	['n', 'm', 'aa', 'sg']	['m', 'pl', 'sg', 'f', 'aa', 'nn']
['n', 'f', 'nn', 'sg']	['n', 'f', 'aa', 'sg']	['aa', 'nn']
['n', 'f', 'nn', 'pl']	['n', 'f', 'aa', 'sg']	['sg', 'aa', 'nn', 'pl']
['n', 'nt', 'nn', 'pl']	['n', 'f', 'nn', 'pl']	['f', 'nt']
['n', 'nt', 'nn']	['n', 'f', 'nn', 'sg']	['sg', 'f', 'nt']
['n', 'mfn', 'nn']	['n', 'f', 'nn']	['f', 'mfn']
['n', 'f', 'aa']	['n', 'm', 'nn']	['nn', 'f', 'aa', 'm']
['n', 'm', 'nn', 'sg']	['n', 'nt', 'nn', 'pl']	['sg', 'pl', 'm', 'nt']
['n', 'm', 'nn', 'pl']	['n', 'nt', 'nn', 'pl']	['m', 'nt']
['n', 'nt', 'nn', 'sg']	['n', 'mfn', 'nn', 'pl']	['sg', 'pl', 'mfn', 'nt']
['n', 'nt', 'nn', 'pl']	['n', 'mfn', 'nn', 'pl']	['mfn', 'nt']
['n', 'nt', 'aa', 'sg']	['n', 'nt', 'aa', 'pl']	['sg', 'pl']
['n', 'f', 'nn']	['n', 'f', 'nn', 'sg']	['sg']
['n', 'f', 'nn']	['n', 'm', 'nn', 'pl']	['f', 'm', 'pl']
['n', 'nt', 'nn']	['n', 'f', 'aa']	['f', 'aa', 'nn', 'nt']
['n', 'm', 'nn']	['n', 'm', 'nn', 'pl']	['pl']
['n', 'mfn', 'nn', 'pl']	['n', 'nt', 'nn', 'sg']	['sg', 'nt', 'mfn', 'pl']
['np', 'al', 'f']	['np', 'al', 'nt']	['f', 'nt']
['np', 'org', 'mfn']	['np', 'al', 'mfn']	['al', 'org']
['np', 'org', 'm']	['np', 'al', 'm']	['al', 'org']
['np', 'org', 'nt']	['np', 'al', 'nt']	['al', 'org']
['np', 'org', 'f']	['np', 'al', 'f']	['al', 'org']
['np', 'org', 'f']	['np', 'org', 'nt']	['f', 'nt']
['np', 'al', 'nt']	['np', 'org', 'm']	['org', 'al', 'm', 'nt']
['num', 'coll', 'f']	['num', 'f']	['coll']
['num', 'coll', 'm']	['num', 'm']	['coll']
['num', 'coll', 'nt']	['num', 'nt']	['coll']
['num', 'coll', 'mfn']	['num', 'mfn']	['coll']
['prn', 'itg']	['prn', 'rel']	['rel', 'itg']
['vblex', 'impf']	['vblex', 'impf', 'iv']	['iv']
['vblex', 'perf']	['vblex', 'perf', 'tv']	['tv']
['vblex', 'perf']	['vblex', 'perf', 'iv']	['iv']
['vblex', 'impf']	['vblex', 'impf', 'tv']	['tv']
['vblex', 'dual']	['vblex', 'perf', 'tv']	['perf', 'tv', 'dual']
['vblex', 'dual']	['vblex', 'impf', 'tv']	['impf', 'tv', 'dual']
['vblex', 'dual']	['vblex', 'impf', 'iv']	['impf', 'iv', 'dual']
['vblex', 'impf']	['vbmod', 'impf', 'iv']	['iv', 'vbmod', 'vblex']
['vblex', 'perf']	['vblex', 'impf', 'iv']	['perf', 'impf', 'iv']
['vblex', 'impf']	['vbmod', 'impf']	['vbmod', 'vblex']
['vblex', 'impf']	['vblex', 'perf', 'iv']	['perf', 'impf', 'iv']
['prn', 'ind', 'un', 'sg']	['prn', 'ind', 'nt', 'sg']	['un', 'nt']
['prn', 'rel']	['det', 'itg']	['prn', 'itg', 'det', 'rel']
['prn', 'def']	['det', 'dem']	['prn', 'dem', 'det', 'def']
['prn', 'def', 'un', 'pl', 'nom']	['det', 'qnt', 'un', 'pl']	['det', 'qnt', 'def', 'prn', 'nom']
['prn', 'def']	['det', 'qnt']	['prn', 'qnt', 'det', 'def']
['n', 'un']	['n', 'm']	['m', 'un']
['n', 'un']	['n']	['un']
['n', 'nt', 'pl', 'ind']	['n', 'nt', 'sp']	['sp', 'ind', 'pl']
['n', 'ut', 'sg', 'ind']	['n', 'acr']	['sg', 'ut', 'acr', 'ind']
['vblex', 'inf', 'actv']	['vblex', 'pstv', 'inf']	['pstv', 'actv']
['top', 'nt', 'np']	['top', 'np']	['nt']
['np', 'top', 'nt']	['np', 'top', 'm']	['m', 'nt']
['np', 'top']	['np', 'top', 'm']	['m']
['np', 'org', 'nt']	['np', 'org', 'm']	['m', 'nt']
['np', 'top', 'ut']	['np', 'top']	['ut']
['np', 'cog']	['np', 'top']	['top', 'cog']
['np', 'cog']	['np', 'org']	['cog', 'org']
['np', 'ant', 'm']	['np', 'org']	['ant', 'm', 'org']
['np', 'top', 'm']	['np', 'cog']	['top', 'cog', 'm']
['np', 'cog']	['np', 'ant', 'm']	['cog', 'ant', 'm']
['np', 'top', 'ut']	['np', 'ant', 'm']	['top', 'ut', 'ant', 'm']
['np', 'org', 'nt']	['np', 'org']	['nt']
['np', 'top', 'm']	['np', 'top']	['m']
['np', 'ant', 'm']	['np', 'top']	['top', 'ant', 'm']
['np', 'cog']	['np', 'ant', 'f']	['ant', 'cog', 'f']
['np', 'ant', 'f']	['np', 'org']	['f', 'ant', 'org']
['np', 'top', 'm']	['np', 'ant', 'm']	['top', 'ant']
['np', 'org']	['np', 'org', 'm']	['m']
['np', 'org', 'nt']	['np', 'top']	['top', 'org', 'nt']
['np', 'ut']	['np', 'org', 'nt']	['ut', 'nt', 'org']
['np', 'top', 'ut']	['np', 'top', 'm']	['ut', 'm']
['np', 'top', 'nt']	['np', 'org', 'nt']	['top', 'org']
['n', 'pl']	['n']	['pl']
['n', 'acr']	['abbr']	['acr', 'n', 'abbr']
['n', 'sg']	['n']	['sg']
['n', 'sg']	['abbr']	['sg', 'abbr', 'n']
['np', 'cog']	['np', 'cog', 'mf']	['mf']
['np', 'top', 'sg']	['np', 'top', 'nom']	['sg', 'nom']
['np', 'top', 'sg']	['np', 'top', 'px3sp', 'nom']	['sg', 'nom', 'px3sp']
['np', 'al']	['abbr']	['abbr', 'al', 'np']
['np', 'al', 'pl']	['np', 'al']	['pl']
['np', 'al', 'sg']	['abbr']	['sg', 'abbr', 'al', 'np']
['np', 'al', 'sg']	['np', 'org']	['sg', 'al', 'org']
['np', 'al', 'sg']	['np', 'al']	['sg']
['np', 'al', 'sg']	['n', 'px3sp', 'nom']	['px3sp', 'sg', 'nom', 'al', 'np', 'n']
['np', 'acr']	['abbr']	['acr', 'abbr', 'np']
['np', 'acr']	['np', 'org']	['acr', 'org']
['n', 'acr']	['n']	['acr']
['num', 'sp']	['num']	['sp']
['np', 'ant', 'f', 'm']	['np', 'ant', 'm']	['f']
['np', 'ant', 'f', 'sg']	['np', 'ant', 'f']	['sg']
['np', 'cog']	['np', 'cog', 'f']	['f']
['np', 'ant', 'm', 'sg']	['np', 'ant', 'm']	['sg']
['np', 'cog']	['np', 'cog', 'm']	['m']
['np', 'cog']	['np', 'cog', 'm', 'm']	['m']
['np', 'cog', 'm']	['np', 'cog']	['m']
['np', 'cog', 'sg']	['np', 'cog', 'mf']	['sg', 'mf']
['np', 'cog', 'sg']	['np', 'cog', 'm']	['sg', 'm']
['np', 'top']	['abbr']	['top', 'abbr', 'np']
['np', 'top']	['np', 'top', 'nom']	['nom']
['np', 'top', 'pl']	['np', 'top', 'nom']	['nom', 'pl']
['np', 'top', 'sg']	['n', 'px3sp', 'nom']	['sg', 'top', 'nom', 'px3sp', 'np', 'n']
['np', 'top', 'sg']	['np', 'top', 'loc']	['sg', 'loc']
['np', 'top', 'sg']	['np', 'top', 'gen']	['sg', 'gen']
['np', 'top', 'sg']	['np', 'nom']	['top', 'sg', 'nom']
['num', 'mf', 'sg']	['num', 'ord']	['sg', 'ord', 'mf']
['num', 'mon']	['num']	['mon']
['num', 'pl']	['num']	['pl']
['num', 'sg']	['num']	['sg']
['num', 'sp']	['num', 'coll', 'subst']	['sp', 'coll', 'subst']
['predet', 'sp']	['det', 'qnt']	['det', 'sp', 'predet', 'qnt']
['adv', 'itg']	['det', 'qnt']	['det', 'qnt', 'itg', 'adv']
['adv', 'itg']	['prn', 'itg']	['prn', 'adv']
['adv', 'itg']	['det', 'itg']	['det', 'adv']
['adj', 'sint']	['adj', 'subst']	['sint', 'subst']
['adj', 'pos']	['adj']	['pos']
['adj', 'sint', 'comp']	['adj']	['sint', 'comp']
['adj', 'sint', 'comp']	['adj', 'subst']	['sint', 'comp', 'subst']
['adj', 'sint', 'sup']	['adj']	['sint', 'sup']
['det', 'ord', 'sp']	['num', 'ord']	['det', 'sp', 'num']
['num', 'sp']	['num', 'subst']	['sp', 'subst']
['det', 'ord', 'sp']	['num', 'ord', 'subst', 'nom']	['det', 'sp', 'num', 'nom', 'subst']
['prn', 'subj']	['prn', 'pers']	['subj', 'pers']
['prn', 'itg', 'm', 'sp']	['prn', 'ind']	['sp', 'itg', 'ind', 'm']
['prn', 'itg', 'm', 'sp']	['prn', 'itg']	['sp', 'm']
['prn', 'itg', 'mf', 'sp']	['prn', 'itg', 'px']	['sp', 'mf', 'px']
['prn', 'obj']	['prn', 'pers']	['pers', 'obj']
['prn', 'obj', 'p3', 'f']	['prn', 'pers', 'p3']	['pers', 'f', 'obj']
['prn', 'obj', 'p3', 'm']	['prn', 'pers', 'p3']	['pers', 'obj', 'm']
['prn', 'obj', 'p3', 'nt']	['prn', 'pers', 'p3']	['pers', 'obj', 'nt']
['prn', 'pos', 'mf', 'sp']	['prn', 'pers', 'p1', 'sg', 'gen', 'subst']	['sp', 'p1', 'sg', 'pers', 'gen', 'pos', 'mf', 'subst']
['prn', 'pos', 'mf', 'sp']	['prn', 'pers', 'p1', 'pl', 'gen', 'subst']	['sp', 'p1', 'pers', 'gen', 'pos', 'pl', 'mf', 'subst']
['prn', 'pos', 'mf', 'sp']	['prn', 'pers', 'p2', 'sg', 'frm', 'gen', 'subst', 'nom']	['sp', 'sg', 'pers', 'nom', 'gen', 'pos', 'p2', 'frm', 'mf', 'subst']
['prn', 'ref', 'p1', 'mf']	['prn', 'ref', 'px1sg']	['px1sg', 'p1', 'mf']
['prn', 'ref', 'p1', 'mf', 'pl']	['prn', 'ref', 'px1sg']	['px1sg', 'p1', 'mf', 'pl']
['prn', 'ref', 'p2', 'mf']	['prn', 'ref', 'px2sg', 'frm']	['px2sg', 'p2', 'frm', 'mf']
['prn', 'ref', 'p2', 'mf', 'pl']	['prn', 'ref']	['p2', 'mf', 'pl']
['prn', 'ref', 'p3', 'f', 'sg']	['prn', 'ref', 'px3sp']	['sg', 'f', 'px3sp', 'p3']
['prn', 'ref', 'p3', 'm', 'sg']	['prn', 'ref', 'px3sp']	['sg', 'px3sp', 'p3', 'm']
['prn', 'ref', 'p3', 'mf', 'pl']	['prn', 'ref', 'px3pl']	['px3pl', 'p3', 'mf', 'pl']
['prn', 'ref', 'p3', 'nt', 'sg']	['prn', 'ref', 'px3sp']	['sg', 'px3sp', 'p3', 'nt']
['prn', 'subj']	['prn', 'pers', 'p1', 'sg', 'gen']	['gen', 'p1', 'subj', 'sg', 'pers']
['prn', 'subj', 'p3', 'f']	['prn', 'pers', 'p3']	['subj', 'pers', 'f']
['prn', 'subj', 'p3', 'm']	['prn', 'pers', 'p3']	['subj', 'pers', 'm']
['prn', 'subj', 'p3', 'nt']	['prn', 'dem', 'nom']	['p3', 'nt', 'subj', 'nom', 'dem']
['prn', 'tn', 'm']	['prn', 'ind']	['tn', 'ind', 'm']
['prn', 'tn', 'm']	['prn', 'neg']	['tn', 'm', 'neg']
['prn', 'tn', 'm']	['prn', 'qnt']	['qnt', 'tn', 'm']
['prn', 'tn', 'm', 'sg']	['prn', 'ind']	['sg', 'tn', 'ind', 'm']
